LATITUDE;LONGITUDE;PADRAO;CHURRASQUEIRA;PISCINA;PLAYGROUND;PORTARIA;SALAO_FESTAS;QUADRA_POLIESPORTIVA;VAGAS_GARAGEM;BANHEIROS;QUARTOS;AREA;VALOR
-23.65;-46.76;2;0;0;1;1;1;0;1;0;2;55.88;200000
-23.65;-46.76;1;0;0;1;1;1;0;1;0;2;59.65;222500
-23.65;-46.76;1;1;0;1;1;1;0;1;0;2;55.88;261296
-23.65;-46.76;1;1;0;1;1;1;0;1;0;2;53.99;207000
-23.65;-46.76;1;1;0;1;1;1;0;1;0;2;43.88;223000
-23.65;-46.76;2;1;0;1;1;1;0;1;0;2;53.99;220000
-23.65;-46.76;2;1;0;1;1;1;0;1;0;2;55.88;240000
-23.65;-46.76;2;1;0;0;1;1;0;1;0;2;54.24;232000
-23.65;-46.76;1;1;0;1;1;1;0;1;0;0;45.86;220000
-23.65;-46.76;1;1;0;1;1;1;0;1;0;2;54.24;261000
-23.65;-46.76;2;1;0;1;1;1;0;1;0;2;45.94;182000
-23.65;-46.76;1;1;0;1;1;1;0;1;0;2;53.99;222000
-23.65;-46.76;1;1;0;0;0;1;0;1;0;2;56.21;269000
-23.65;-46.76;2;1;0;1;1;1;0;1;0;2;99.21;225000
-23.65;-46.76;1;1;0;1;0;1;0;1;0;2;55.88;220000
-23.65;-46.76;2;0;1;1;1;1;0;200;0;2;53.99;215000
-23.65;-46.76;2;0;1;0;1;1;1;1;0;2;56.99;257000
-23.65;-46.76;2;1;0;0;1;1;0;1;0;2;54.24;246000
-23.65;-46.76;2;1;0;0;1;1;0;1;0;2;54.24;225000
-23.65;-46.76;1;1;0;1;1;1;0;1;0;2;56.11;210000
-23.65;-46.76;2;1;0;0;1;1;0;1;0;2;56.11;200000
-23.65;-46.76;2;0;1;1;1;1;1;1;0;2;56.99;300000
-23.65;-46.76;2;0;1;1;0;1;1;1;0;2;56.99;260000
-23.65;-46.76;1;1;0;1;1;1;0;1;0;2;47.11;208000
-23.64;-46.76;2;1;1;1;1;1;1;1;0;2;57.59;291000
-23.65;-46.76;1;0;1;0;0;1;0;1;0;3;92.28;215000
-23.64;-46.76;2;1;1;1;1;1;0;1;0;2;55.04;258000
-23.65;-46.76;2;1;0;1;1;1;0;1;0;3;55.07;272000
-23.65;-46.76;1;0;0;0;1;1;0;1;0;2;44.24;200000
-23.65;-46.76;2;0;0;1;1;1;1;1;0;2;57.59;261000
-23.65;-46.76;2;1;0;1;1;1;0;1;0;2;44.86;225000
-23.65;-46.76;2;1;0;1;1;1;0;1;0;2;54.24;210000
-23.65;-46.76;1;1;0;1;1;1;0;2;0;2;56.11;265000
-23.65;-46.76;2;1;0;1;1;1;1;1;0;2;56.11;220000
-23.65;-46.76;2;0;1;1;1;1;1;1;0;2;57.59;245000
-23.65;-46.76;2;1;0;0;1;1;0;1;0;2;54.24;225000
-23.65;-46.76;2;1;0;1;1;1;1;1;0;2;54.24;225000
-23.65;-46.76;2;1;0;0;1;1;0;1;0;2;56.11;240000
-23.65;-46.76;2;0;0;0;1;0;0;1;0;2;57.59;296000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;57.59;300000
-23.65;-46.76;2;0;0;0;1;1;0;1;0;2;56.11;225000
-23.65;-46.76;1;1;0;1;0;1;0;1;0;2;45.76;215000
-23.65;-46.76;2;1;0;1;1;1;0;1;0;0;56.11;225000
-23.65;-46.76;2;1;0;1;1;1;0;1;0;2;56.11;231000
-23.65;-46.76;2;1;0;1;1;1;1;1;0;2;54.24;411615
-23.65;-46.76;2;1;0;1;1;1;0;1;0;2;45.76;172000
-23.65;-46.76;2;1;0;1;1;1;0;1;0;2;43.89;217000
-23.65;-46.76;1;1;0;1;0;1;0;1;0;2;54.24;210000
-23.65;-46.76;2;1;0;1;1;1;0;1;0;2;45.76;200000
-23.65;-46.76;2;1;0;1;1;1;0;1;0;2;54.24;230000
-23.65;-46.76;2;1;0;1;1;1;0;1;0;2;54.24;230000
-23.65;-46.76;2;1;0;1;0;1;0;1;0;2;54.24;215000
-23.65;-46.76;2;1;0;1;1;1;0;1;0;2;56.11;190000
-23.65;-46.76;2;1;0;1;1;1;0;1;0;2;56.11;240000
-23.65;-46.76;2;1;0;1;1;1;0;1;0;2;56.11;220000
-23.65;-46.76;1;1;0;1;1;1;0;;0;2;54.24;217000
-23.65;-46.76;2;1;0;1;1;1;0;1;0;2;59.84;215000
-23.65;-46.76;2;1;0;1;0;1;0;1;0;1;39.16;185000
-23.65;-46.76;1;1;0;1;1;1;0;1;0;2;61.71;212000
-23.65;-46.76;1;1;0;1;1;1;0;1;0;2;45.2;220000
-23.65;-46.76;2;1;0;1;1;1;0;1;0;2;56.11;212000
-23.65;-46.76;2;1;1;1;1;1;0;1;1;2;53.33;240000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;55.32;245000
-23.65;-46.76;2;1;1;1;1;1;0;1;0;2;42.58;216000
-23.65;-46.76;2;1;0;1;0;1;0;1;0;2;54.27;240000
-23.65;-46.76;1;1;1;1;1;1;1;1;0;2;42.58;198000
-23.65;-46.76;2;1;1;1;1;1;0;1;0;2;44.98;187000
-23.65;-46.76;2;0;0;1;0;1;0;1;0;2;56.21;220000
-23.65;-46.77;2;0;1;0;0;1;0;1;1;2;53.33;215000
-23.65;-46.76;2;1;1;1;1;1;0;1;0;2;54.22;225000
-23.64;-46.76;2;0;0;1;1;1;0;1;0;2;56.21;225000
-23.65;-46.76;2;0;0;0;1;0;0;100;0;3;65.61;270000
-23.65;-46.76;1;0;0;1;1;1;0;1;0;2;81.99;265000
-23.65;-46.76;2;1;1;1;1;1;0;0;0;0;44.98;220000
-23.39;-46.46;2;1;1;0;1;1;1;1;0;2;54.22;215000
-23.65;-46.76;2;0;1;1;1;1;1;1;0;2;42.58;230000
-23.65;-46.76;2;1;1;0;1;1;0;1;0;2;44.98;225000
-23.65;-46.76;2;0;1;1;1;1;1;1;0;2;52.93;215000
-23.65;-46.76;2;0;1;1;1;1;1;1;0;2;52.93;215000
-23.65;-46.76;1;0;1;1;1;1;0;1;0;2;42.58;225000
-23.65;-46.76;2;1;1;1;1;1;0;1;0;2;44.98;200000
-23.65;-46.76;2;1;1;1;1;1;0;1;0;2;44.98;225000
-23.64;-46.76;2;0;0;1;1;1;0;0;0;2;45;210000
-23.65;-46.76;2;1;1;1;1;1;0;1;0;2;42.58;215000
-23.65;-46.76;1;0;0;0;1;0;0;1;0;2;51.43;212000
-23.65;-46.76;2;1;1;1;1;1;0;1;1;3;51.17;228000
-23.65;-46.76;1;1;0;1;0;1;0;0;0;2;39.31;175000
-23.64;-46.76;2;0;0;1;1;1;0;1;0;2;56.21;252000
-23.65;-46.76;2;0;1;0;1;1;1;1;0;2;42.58;209000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;44.98;220000
-23.65;-46.77;1;1;1;1;1;1;1;1;0;2;42.58;225000
-23.65;-46.77;2;1;1;0;1;1;1;1;0;2;51.82;210000
-23.65;-46.76;2;1;1;1;1;1;0;1;0;2;54.22;215000
-23.65;-46.76;2;1;1;0;1;1;1;1;0;2;44.98;217800
-23.65;-46.76;2;0;0;1;1;1;0;1;0;2;56.21;240000
-23.65;-46.76;2;0;0;1;1;1;0;1;0;2;56.21;240000
-23.64;-46.76;2;0;0;1;1;1;0;1;0;2;54.24;210000
-23.65;-46.76;2;1;0;1;1;1;1;1;0;3;91.92;245000
-23.65;-46.76;1;0;1;1;0;1;1;1;0;2;42.58;201000
-23.65;-46.76;1;1;1;1;1;1;1;1;0;2;44.98;235000
-23.65;-46.76;2;1;1;1;1;1;0;1;0;2;44.98;238000
-23.65;-46.76;1;0;1;0;1;1;0;1;0;2;42.58;225000
-23.65;-46.76;1;1;1;1;1;1;1;1;0;2;51.82;215000
-23.64;-46.76;2;0;0;1;1;1;0;1;0;2;46;210000
-23.65;-46.76;2;0;0;0;1;0;0;1;0;2;101.27;183000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;85.24;225000
-23.65;-46.76;2;0;0;0;1;0;0;1;0;2;42.58;212000
-23.65;-46.76;1;1;1;1;1;1;1;1;0;2;42.58;220000
-23.65;-46.76;2;1;1;1;1;1;0;1;0;2;44.98;215000
-23.65;-46.76;1;0;0;1;1;1;0;1;0;2;101.27;220000
-23.65;-46.76;2;1;1;1;0;1;0;1;0;1;38.02;196000
-23.65;-46.76;2;1;1;1;1;1;0;1;0;2;42.58;210000
-23.65;-46.76;2;1;1;1;1;1;0;1;0;2;42.58;225000
-23.64;-46.76;2;0;0;1;1;1;0;1;0;2;54.24;230000
-23.65;-46.76;1;1;1;1;1;1;1;1;0;0;51.17;240000
-23.65;-46.76;2;1;1;1;1;1;0;1;0;1;38.02;191000
-23.65;-46.76;1;0;0;1;1;1;0;1;0;2;54.24;220000
-23.65;-46.76;2;0;0;1;1;1;0;1;0;2;42.58;234000
-23.65;-46.76;2;1;1;0;1;1;1;1;0;2;52.93;210000
-23.65;-46.76;2;1;0;1;1;1;1;1;0;2;54.22;220000
-23.65;-46.76;2;1;1;1;1;1;1;1;1;2;44.98;217000
-23.65;-46.76;2;1;1;1;1;1;0;1;0;2;42.52;215000
-23.65;-46.76;1;0;0;1;1;1;0;1;0;2;56.21;220000
-23.65;-46.77;2;1;0;1;1;1;0;1;0;2;54.22;215000
-23.65;-46.76;2;1;1;1;1;1;0;1;0;2;44.98;212000
-23.65;-46.76;2;1;1;1;1;1;0;1;0;2;55.33;208430
-23.64;-46.76;2;0;0;1;1;1;0;1;0;2;54.24;200000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;3;52.71;255000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;54.22;205000
-23.64;-46.77;2;1;0;1;1;1;0;1;0;2;54.24;190000
-23.65;-46.76;2;1;1;1;1;1;0;1;0;2;88.33;200000
-23.65;-46.76;2;1;1;1;1;1;0;1;0;2;56.33;221000
-23.65;-46.76;1;0;0;1;1;1;0;1;0;2;54.24;212275
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;44.98;197000
-23.65;-46.76;1;1;1;1;1;1;1;1;0;2;54.22;225000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;56.33;242000
-23.65;-46.76;2;0;1;1;1;0;1;1;1;2;53.63;225000
-23.64;-46.77;2;1;1;1;1;1;0;1;0;0;88.19;200000
-23.65;-46.76;2;1;1;0;1;1;1;1;0;2;54.22;200000
-23.65;-46.76;2;1;0;1;1;1;1;1;0;2;56.21;210000
-23.65;-46.76;1;1;1;1;0;1;0;1;1;2;44.98;213000
-23.65;-46.76;1;1;1;1;1;1;1;1;0;2;52.93;220000
-23.65;-46.76;2;1;0;1;1;1;0;1;0;2;51.82;215000
-23.65;-46.76;2;1;1;1;1;1;0;1;0;2;51.82;272000
-23.65;-46.76;2;0;1;1;1;0;0;0;0;2;52.92;210448
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;63.11;225000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;42.58;190000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;52.76;255000
-23.65;-46.76;2;0;0;0;1;0;0;1;0;1;38.02;175000
-23.64;-46.76;2;0;0;0;1;1;0;1;0;2;56.21;205000
-23.65;-46.76;1;1;1;1;1;1;1;1;0;2;44.98;235000
-23.64;-46.77;2;1;0;1;1;1;0;1;0;2;54.24;190000
-23.64;-46.77;2;1;1;1;1;1;0;1;1;3;88.19;200000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;42.58;190000
-23.65;-46.76;2;0;0;1;1;1;0;1;0;2;62.64;267490
-23.64;-46.76;2;0;1;1;1;1;0;1;0;2;63.16;280000
-23.64;-46.76;2;0;1;1;1;1;0;1;0;2;63.16;280000
-23.65;-46.76;1;1;0;1;1;1;0;1;0;2;59.84;225000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;45.2;230000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;45.2;280000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;45.2;215000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;45.2;231000
-23.65;-46.76;2;1;1;1;1;1;1;0;0;2;45.2;215500
-23.65;-46.76;2;1;1;1;1;1;0;1;0;2;45.2;251000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;45.2;200000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;45.2;220000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;45.2;230000
-23.65;-46.76;2;0;1;1;1;1;1;1;0;2;45.2;225000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;45.2;230000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;45.2;225000
-23.65;-46.76;2;1;1;1;1;1;0;1;0;2;45.2;230000
-23.65;-46.76;2;1;1;0;1;1;0;1;0;2;45.2;240000
-23.65;-46.76;1;1;1;1;1;1;1;1;0;2;45.2;210000
-23.65;-46.77;2;1;1;0;1;1;1;1;0;2;45.2;220000
-23.65;-46.76;2;1;1;1;1;1;0;1;0;2;45.2;225000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;0;45.2;225000
-23.65;-46.76;2;1;1;0;1;1;1;1;0;2;45.2;331500
-23.65;-46.76;2;1;1;1;1;1;0;1;0;2;45.2;225000
-23.65;-46.76;1;1;1;1;1;1;1;1;0;2;45.2;209000
-23.65;-46.76;2;1;1;1;1;1;0;1;0;2;45.2;224667
-23.65;-46.76;2;1;1;1;1;1;1;1;0;1;45.2;207000
-23.65;-46.76;2;1;1;1;0;1;1;1;0;2;45.2;250000
-23.65;-46.76;2;1;1;1;1;1;0;1;0;2;45.2;215000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;45.2;240000
-23.65;-46.76;2;1;1;0;1;1;1;1;0;2;88.24;225000
-23.65;-46.76;1;1;1;1;1;1;1;1;0;2;45.2;230000
-23.65;-46.76;1;1;1;1;1;1;1;1;0;2;45.2;220000
-23.65;-46.76;1;1;1;1;1;1;1;1;0;1;45.2;234500
-23.65;-46.76;2;1;1;1;1;1;1;0;0;2;45.2;240000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;45.2;230000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;45.2;230000
-23.65;-46.76;1;1;1;1;1;1;1;1;0;2;45.2;220000
-23.64;-46.76;2;1;1;1;1;1;1;1;0;3;71.6;349608
-23.64;-46.76;2;1;1;1;1;1;1;1;0;3;71.6;276000
-23.64;-46.76;2;0;1;1;1;1;1;1;0;3;71.6;264100
-23.64;-46.76;2;1;1;0;1;1;1;1;0;3;71.6;302000
-23.64;-46.76;2;1;1;1;1;1;0;1;0;3;71.6;279000
-23.64;-46.76;2;0;1;1;1;1;0;1;0;3;71.6;225000
-23.64;-46.76;2;1;1;1;1;1;1;1;0;3;117.92;302000
-23.64;-46.76;2;1;1;1;1;1;1;1;0;3;71.6;315000
-23.64;-46.76;2;1;1;1;1;1;1;1;0;3;71.6;295000
-23.64;-46.76;2;1;0;1;0;1;0;1;0;3;44.45;180000
-23.65;-46.76;2;1;1;1;1;1;0;1;0;2;59.71;238000
-23.65;-46.76;1;1;1;0;1;1;1;1;0;2;59.71;290000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;59.71;271000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;59.71;248000
-23.65;-46.76;2;0;0;0;0;0;0;1;0;0;59.71;250000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;59.71;240000
-23.65;-46.76;2;1;1;1;1;1;1;1;0;2;59.71;265400
-23.65;-46.76;2;0;0;0;0;0;0;1;0;2;59.71;245000
-23.65;-46.77;2;1;1;1;1;1;1;1;0;2;59.71;240000
-23.65;-46.76;2;1;1;1;0;1;0;1;0;0;59.71;280000
-23.65;-46.77;2;1;1;1;1;1;1;1;0;2;105.98;278000
-23.65;-46.76;2;0;1;1;1;1;0;1;0;0;59.71;260000
-23.64;-46.76;1;1;0;1;0;0;0;1;0;2;51.97;202000
-23.64;-46.76;1;1;0;1;0;1;0;1;0;2;51.97;202000
-23.64;-46.76;2;0;0;1;1;1;0;1;0;2;51.93;210000
-23.64;-46.76;1;0;0;1;0;0;0;1;0;2;51.97;220000
-23.64;-46.77;2;1;0;1;1;1;0;1;0;2;61.48;200000
-23.64;-46.76;1;1;0;0;0;0;1;1;0;2;56.29;199000
-23.64;-46.76;1;0;0;0;0;0;0;1;0;0;56.29;185000
-23.64;-46.76;2;0;0;1;1;0;0;1;0;3;70.36;222000
-23.64;-46.76;1;0;0;1;0;0;0;1;0;2;56.29;180000
-23.64;-46.76;1;0;0;0;1;0;0;1;0;3;70.36;253000
-23.08;-46.29;1;0;0;1;1;1;1;1;0;2;56.29;213000
-23.64;-46.77;2;1;0;1;1;1;0;1;0;2;61.48;200000
-23.64;-46.76;1;0;0;1;1;1;0;1;0;3;70.36;265000
-23.64;-46.77;1;1;0;1;0;0;0;1;0;3;70.36;250000
-23.64;-46.77;1;0;0;1;0;1;0;1;0;2;51.97;190000
-23.64;-46.76;2;0;0;0;1;0;0;1;0;2;59.89;215000
-23.64;-46.76;1;0;0;1;1;0;0;1;0;2;51.93;190000
-23.64;-46.76;1;0;0;0;1;0;0;1;0;2;52.82;220000
-23.64;-46.76;2;1;0;1;0;0;0;1;0;2;52.82;200000
-23.64;-46.76;1;0;0;0;1;0;0;1;0;2;52.82;205000
-23.64;-46.76;1;0;0;1;1;1;1;1;0;2;51.93;214000
-23.64;-46.76;2;0;0;0;1;0;0;1;0;2;52.82;200000
-23.66;-46.56;1;0;0;0;1;0;0;1;0;2;52.82;190000
-23.64;-46.76;2;0;0;0;0;0;0;1;0;2;52.82;215000
-23.64;-46.76;2;0;0;0;1;0;0;1;0;2;52.82;210000
-23.54;-46.76;1;0;0;0;1;0;0;1;0;2;52.82;198000
-23.38;-46.46;2;1;0;1;1;1;1;1;0;2;51.93;204000
-23.64;-46.76;2;0;0;1;1;1;0;1;0;2;51.93;185000
-23.64;-46.76;2;0;0;1;1;1;1;1;0;2;51.93;195000
-23.64;-46.76;2;1;0;1;1;1;1;1;0;2;51.93;200000
-23.64;-46.76;2;1;0;0;0;1;1;1;0;2;51.93;220000
-23.64;-46.77;1;0;0;1;1;1;1;1;0;2;51.93;190000
-23.64;-46.76;1;1;0;1;0;0;1;1;1;3;70.36;235000
-23.64;-46.76;2;1;0;1;1;1;0;1;0;2;55.11;200000
-23.64;-46.76;1;0;0;0;1;0;0;1;0;3;70.36;230000
-23.64;-46.76;2;0;0;0;0;0;0;1;0;2;52.82;223000
-23.64;-46.76;2;0;0;0;1;0;0;1;0;2;52.82;185000
-23.64;-46.76;1;1;0;1;1;0;0;1;0;2;52.82;209000
-23.64;-46.76;1;0;0;0;1;0;1;1;0;2;52.82;189522
-23.64;-46.77;1;0;0;0;0;0;1;1;0;2;52.82;220000
-23.64;-46.76;2;0;0;0;0;0;0;1;0;2;51.97;225000
-23.64;-46.76;2;0;0;0;0;0;0;1;0;2;51.97;200000
-23.64;-46.76;2;0;0;1;1;0;1;1;0;2;51.98;237638
-23.64;-46.76;1;0;0;1;0;1;1;1;0;2;51.97;210000
-23.64;-46.76;1;1;0;0;0;0;0;1;0;2;51.97;205000
-23.64;-46.77;2;0;0;0;0;0;0;1;0;2;51.97;216660
-23.64;-46.76;2;0;0;0;1;1;1;1;0;2;51.97;190000
-23.64;-46.77;2;1;0;1;0;1;1;1;0;2;51.97;225000
-23.64;-46.76;1;1;0;1;1;1;0;1;0;2;51.97;210000
-23.64;-46.76;1;0;0;0;0;0;0;1;0;2;51.97;239000
-23.64;-46.76;1;1;0;1;1;1;0;1;0;2;51.97;210000
-23.64;-46.76;2;0;0;1;1;0;1;1;0;2;51.98;237638
-23.64;-46.77;2;0;0;0;1;0;0;1;0;2;51.97;225000
-23.64;-46.77;1;0;0;0;0;0;0;1;0;2;51.97;180000
-23.64;-46.76;2;0;0;0;1;0;1;1;0;3;63.95;219000
-23.64;-46.77;2;0;0;1;0;1;0;1;0;2;51.97;210000
-23.64;-46.77;1;0;0;0;0;0;0;1;0;2;51.97;195000
-23.64;-46.77;2;0;0;1;0;0;1;1;0;2;51.93;190000
-23.64;-46.77;1;0;0;0;1;0;0;1;0;2;51.98;200000
-23.64;-46.76;1;0;0;1;1;0;1;1;0;2;51.93;185000
-23.64;-46.77;1;0;0;0;1;0;0;1;0;2;51.97;195000
-23.64;-46.77;1;1;0;0;1;1;0;1;0;2;51.97;200000
-23.64;-46.76;2;1;0;1;1;1;1;1;0;2;52.82;222000
-23.64;-46.77;1;0;0;1;0;1;0;1;0;2;51.97;190000
-23.64;-46.77;2;0;0;0;0;0;0;1;0;2;51.97;178500
-23.64;-46.77;1;0;0;0;0;0;0;1;0;2;57.97;200000
-23.64;-46.76;1;0;0;1;1;0;0;0;0;2;51.93;200000
-23.64;-46.77;2;0;0;1;1;0;1;1;0;2;51.93;206000
-23.64;-46.77;1;0;0;0;0;0;0;1;0;2;52.82;207000
-23.56;-46.45;2;0;0;0;0;0;0;2;0;0;51.97;190000
-23.64;-46.77;2;0;0;0;0;0;0;1;0;2;51.97;200000
-23.64;-46.76;1;0;0;1;1;0;0;1;0;2;51.93;182000
-23.64;-46.76;2;0;0;1;1;0;0;1;0;2;52.82;190000
-23.64;-46.76;2;0;0;0;1;0;0;1;0;0;63.95;210000
-23.64;-46.76;2;0;0;1;1;0;1;1;0;3;63.95;210000
-23.64;-46.76;2;0;0;0;1;1;0;1;0;3;63.95;195000
-23.64;-46.76;2;0;0;0;1;1;0;1;0;3;63.95;195000
-23.64;-46.76;2;0;0;0;0;0;1;1;0;3;63.95;220000
-23.64;-46.76;1;0;0;0;1;0;0;1;0;3;63.95;240000
-23.64;-46.77;1;0;0;1;1;0;1;1;0;2;51.93;225000
-23.64;-46.76;1;0;0;1;1;0;1;1;0;2;51.93;180000
-23.64;-46.77;2;0;0;0;0;0;0;1;0;2;51.97;190000
-23.61;-46.76;2;1;1;1;1;1;0;1;0;2;44.98;240000
-23.61;-46.76;2;1;0;1;1;1;0;1;0;2;42.58;226000
-23.61;-46.76;2;1;0;1;1;1;0;1;0;2;94.19;254000
-23.61;-46.76;2;1;0;1;1;1;0;1;0;2;42.58;215000
-23.61;-46.76;2;1;0;1;1;1;0;1;0;2;42.58;205000
-23.61;-46.76;1;1;0;1;1;1;0;1;0;2;42.58;195000
-23.61;-46.76;2;0;0;0;1;0;0;1;0;2;42.58;200000
-23.61;-46.76;2;1;0;1;1;0;0;1;0;2;76.87;205000
-23.61;-46.76;1;1;0;1;1;1;0;1;0;2;44.98;190000
-23.61;-46.76;1;0;0;0;1;0;0;1;0;2;42.58;192000
-23.61;-46.76;2;1;0;1;1;1;0;1;0;2;44.98;205000
-23.61;-46.76;2;1;0;1;1;1;0;1;0;0;44.98;180000
-23.61;-46.76;2;1;0;1;1;1;0;1;0;2;42.58;200000
-23.61;-46.76;2;1;0;1;1;1;0;1;0;2;73.77;222000
-23.61;-46.76;2;1;0;1;1;1;0;1;0;2;44.98;227430
-23.61;-46.76;2;1;0;1;0;1;0;1;0;0;94.19;280000
-23.61;-46.76;2;1;0;1;1;1;0;1;0;2;44.98;220000
-23.61;-46.76;2;1;0;1;1;1;0;1;0;2;44.98;205000
-23.61;-46.76;2;1;0;1;1;1;1;0;0;2;73.77;222000
-23.61;-45.77;2;0;0;1;1;1;0;1;0;2;42.58;202000
-23.62;-46.76;1;0;1;1;1;1;1;1;1;3;66.8;310000
-23.62;-46.76;2;1;1;1;1;1;1;1;0;3;66.8;380000
-23.62;-46.76;2;1;1;1;1;1;1;1;0;2;66.8;298000
-23.62;-46.76;2;1;1;1;1;1;1;1;1;3;66.8;283000
-23.62;-46.76;2;1;1;1;1;1;0;1;1;3;66.8;275000
-23.62;-46.76;2;1;1;1;1;1;1;1;0;3;66.8;278000
-23.62;-46.76;2;1;1;1;1;1;1;1;0;3;66.8;260000
-23.62;-46.76;2;1;1;1;1;1;1;1;0;3;66.8;285000
-23.62;-46.76;2;1;1;1;1;1;0;2;0;3;66.8;450000
-23.62;-46.76;2;0;1;1;1;1;0;1;0;3;66.8;280000
-23.63;-46.77;2;0;1;1;1;0;1;1;1;2;54;217000
-23.63;-46.77;2;0;1;0;1;1;0;1;0;2;51.63;105000
-23.63;-46.77;2;1;1;1;1;1;1;1;0;2;55.77;264000
-23.63;-46.77;2;1;1;0;1;1;1;1;0;2;55.77;250000
-23.63;-46.77;2;1;1;1;1;1;0;1;0;2;55.77;290000
-23.63;-46.77;2;0;0;0;1;0;0;1;0;2;55.77;225000
-23.56;-46.45;2;0;0;0;1;0;0;1;0;2;57.77;230000
-23.63;-46.77;2;1;1;1;1;1;1;1;0;2;55.77;230000
-23.63;-46.77;2;1;1;1;1;1;1;1;0;2;55.77;225000
-23.63;-46.77;2;1;1;1;1;1;0;1;0;2;55.77;255000
-23.63;-46.77;2;1;1;0;0;1;1;1;1;3;62.98;200000
-23.63;-46.77;2;0;0;0;1;0;0;1;0;2;62.24;170000
-23.63;-46.77;2;0;0;1;1;1;0;1;0;2;51.46;195000
-23.61;-46.75;2;1;1;1;1;1;0;1;0;2;42.41;230000
-23.61;-46.75;2;1;1;1;1;1;1;;0;2;42.41;222000
-23.61;-46.75;2;0;1;1;1;1;1;0;0;0;57.08;300000
-23.61;-46.75;2;1;1;1;1;1;0;1;0;2;42.84;225000
-23.61;-46.75;2;1;1;1;1;1;0;1;1;3;57.08;300000
-23.61;-46.75;1;0;1;1;1;1;1;1;0;2;54.48;230000
-23.61;-46.75;2;1;1;1;1;1;1;1;0;2;42.41;220000
-23.61;-46.76;2;1;1;1;1;1;1;1;0;2;42.41;220000
-23.61;-46.76;1;1;1;1;1;1;0;1;0;2;42.41;209000
-23.61;-46.75;2;0;1;1;1;0;1;1;0;0;84.96;240000
-23.61;-46.75;2;1;1;1;1;1;1;1;0;2;50.16;220000
-23.61;-46.75;2;1;1;1;1;1;1;1;0;2;76.3;225000
-23.61;-46.75;2;1;1;1;1;1;1;1;0;2;54.48;235000
-23.61;-46.75;2;1;1;1;1;1;1;1;0;2;42.41;221500
-23.61;-46.75;2;0;1;1;1;0;1;1;0;2;54.48;225000
-23.61;-46.75;2;1;1;1;1;1;1;1;0;2;42.41;230500
-23.61;-46.75;2;1;1;1;1;1;0;1;0;2;42.84;215000
-23.61;-46.75;2;1;1;1;0;1;0;1;0;2;42.84;220000
-23.61;-46.75;2;1;1;1;1;1;0;1;0;2;42.84;210000
-23.61;-46.75;2;1;1;1;1;1;1;1;1;3;57.08;285000
-23.61;-46.75;1;0;0;0;1;1;1;1;0;2;54.48;220000
-23.61;-46.75;2;1;1;1;1;1;1;1;0;2;42.84;220000
-23.61;-46.75;2;1;1;1;1;1;0;1;0;2;42.84;210000
-23.61;-46.75;2;1;1;1;1;1;0;1;0;2;42.84;223800
-23.61;-46.75;2;1;1;1;1;1;1;1;0;0;50.16;220000
-23.61;-46.75;2;1;1;1;1;1;0;1;0;2;42.41;220000
-23.61;-46.75;2;1;1;1;1;1;0;1;0;2;42.41;200000
-23.61;-46.75;2;0;0;0;0;0;0;1;0;2;54.48;249000
-23.61;-46.76;1;1;1;1;1;1;1;1;0;2;54.48;235000
-23.61;-46.75;2;1;1;1;1;1;1;1;0;2;54.48;240000
-23.61;-46.75;2;0;1;1;1;1;1;1;0;2;84.95;270000
-23.61;-46.75;2;1;1;1;1;0;0;1;0;2;54.48;250000
-23.61;-46.75;2;1;1;1;1;1;1;1;0;2;50.16;238000
-23.61;-46.75;1;0;1;1;1;0;1;1;0;2;54.48;225000
-23.61;-46.75;2;1;1;1;1;1;0;1;0;2;42.84;257000
-23.61;-46.75;2;0;0;0;1;0;0;1;0;2;42.41;221000
